age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,race_binary,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,race_Caucasian,c_charge_degree_(CT),c_charge_degree_(F1),c_charge_degree_(F2),c_charge_degree_(F3),c_charge_degree_(F5),c_charge_degree_(F6),c_charge_degree_(F7),c_charge_degree_(M1),c_charge_degree_(M2),c_charge_degree_(MO3),c_charge_degree_(NI0),c_charge_degree_(X)
36,3,0,2,19,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23,0,0,0,3,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
43,0,0,0,3,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
56,0,0,0,9,1,1,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
20,0,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
50,0,0,0,2,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,0,0,0,3,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
56,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25,0,0,0,28,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25,1,0,0,2,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
42,0,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,0,2,0,9,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
48,0,0,0,4,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,1,0,0,21,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
28,0,0,0,0,0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
32,0,0,0,1,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
55,0,0,0,2,0,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
31,0,0,0,2,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
29,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24,0,0,0,4,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
25,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32,0,0,1,4,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
37,0,0,0,20,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20,0,0,0,0,0,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
48,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25,1,2,0,9,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
57,0,0,0,3,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21,0,0,0,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
21,0,1,0,1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
39,0,1,0,15,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
28,0,0,0,4,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,0,0,0,0,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,0,0,0,14,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,0,0,0,3,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
56,0,0,0,17,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
40,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44,0,0,0,5,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
57,0,0,0,1,0,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
36,0,0,0,6,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
33,0,0,0,1,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
24,0,0,0,7,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
35,0,0,0,2,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
60,0,0,0,13,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22,0,0,0,2,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
27,0,0,0,12,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
72,0,0,0,7,0,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
33,0,0,0,3,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24,0,0,0,1,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
38,0,0,0,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24,0,0,0,3,1,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
30,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,0,0,0,7,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
50,0,0,0,3,0,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
45,0,0,0,1,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45,0,0,0,2,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31,0,0,0,1,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
42,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
41,0,0,0,7,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,0,0,1,5,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
26,0,0,0,1,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
28,0,0,0,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
27,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30,0,0,0,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23,0,0,2,2,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
21,0,0,1,1,1,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
45,0,0,0,1,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22,0,1,0,2,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
22,0,0,1,5,0,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
32,0,0,0,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45,0,0,0,3,1,1,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,0,0,0,4,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
42,0,0,0,19,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24,0,4,0,14,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
51,0,0,0,22,1,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,0,0,0,0,0,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
28,0,0,0,5,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
33,0,0,0,3,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
47,0,0,1,19,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
51,0,0,0,0,1,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25,0,0,0,1,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,0,0,0,0,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
35,0,0,0,5,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
39,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20,13,0,1,13,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
33,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
65,0,0,0,11,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,0,0,0,7,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
37,0,0,0,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33,0,0,0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
29,0,0,0,9,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45,0,0,0,14,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24,0,0,3,3,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
43,0,0,0,5,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
31,0,0,0,1,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
50,0,0,0,2,0,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
42,0,0,0,10,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37,0,0,0,11,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
53,0,0,0,13,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,0,0,0,4,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,0,0,0,0,0,1,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
37,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,0,0,0,6,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
39,0,0,0,9,1,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
37,0,0,0,4,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
22,0,0,0,3,1,1,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
